Indx,Gender,Age,Homeincome,NumHH,Home_Hcode,Work_Hcode,Distance,Home_X,Home_Y,Work_X,Work_Y,Prob_XYZ
407,1,3,6,4,1150064100,1150064100,1,126.81388,37.57678,126.81424,37.578785,2.353529e-05
50,0,1,2,4,1156061000,1114054000,2,126.88573,37.524372,126.9761,37.557823,9.261575e-06
697,0,2,3,3,1141056500,1141052000,1,126.962,37.562935,126.96143,37.569378,1.3464903e-05
530,1,2,3,4,1132068000,1129055500,2,127.031265,37.64759,127.01377,37.58782,1.00025e-05
382,1,2,3,1,1126065500,1126057500,1,127.100975,37.5999,127.09442,37.583984,6.668333e-06
67,0,3,6,4,1168059000,1168061000,1,127.04755,37.514008,127.0628,37.50562,1.4519757e-05
591,1,0,2,1,1135060000,1156054000,3,127.08345,37.624477,126.925804,37.524593,1.7147146e-05
120,0,0,1,1,1129061000,1129055500,1,127.01824,37.582664,127.01377,37.58782,2.4248488e-05
160,1,2,4,1,1168069000,1168069000,1,127.05245,37.47658,127.04988,37.47844,3.889861e-05
319,0,0,4,2,1165058000,1165053000,1,127.00696,37.510193,127.01026,37.487865,9.679839e-06
251,0,2,2,1,1130557500,1132067000,1,127.01584,37.617207,127.03652,37.6561,5.264475e-06
20,1,1,2,1,1132052200,1114052000,3,127.04778,37.679993,126.97455,37.56353,3.7984177e-05
936,0,0,2,3,1141068500,1141070000,1,126.93276,37.585606,126.9238,37.578686,1.8754688e-05
563,0,2,2,1,1156062000,1156053500,1,126.89404,37.53604,126.906555,37.521545,1.1113888e-05
177,1,3,4,4,1138055100,1144072000,2,126.915825,37.624588,126.91113,37.561867,1.4426683e-05
98,0,1,6,4,1153056000,1156067000,1,126.8885,37.502903,126.90703,37.49987,1.667083e-05
856,0,0,3,3,1144063000,1141070000,1,126.93504,37.546776,126.9238,37.578686,3.9692463e-06
723,0,0,4,1,1138069000,1129065000,2,126.92334,37.638718,127.0056,37.61599,3.0776926e-05
749,1,2,4,1,1168065500,1168059000,1,127.03909,37.48873,127.05012,37.509747,2.206434e-05
791,1,3,5,6,1171060000,1171061000,1,127.10235,37.502632,127.09243,37.50404,2.174457e-05
773,0,1,3,2,1144056500,1117056000,1,126.95712,37.54675,126.96682,37.53738,4.0993864e-06
974,1,1,3,2,1123053600,1120079000,1,127.033195,37.575626,127.05649,37.562187,3.2616854e-06
995,1,4,3,2,1114066500,1114063500,1,127.01819,37.560776,127.00989,37.552746,6.5233717e-06
729,1,2,4,4,1129072500,1129055500,1,127.044174,37.604347,127.01377,37.58782,5.264475e-06
985,0,2,3,4,1121578000,1156054000,3,127.082504,37.5534,126.925804,37.524593,6.0015e-05
770,0,3,6,3,1162059500,1154551000,1,126.946236,37.478832,126.88311,37.47783,3.182614e-05
454,1,3,4,2,1150053000,1159068000,2,126.86057,37.546474,126.92238,37.49412,2.5006253e-05
680,0,3,4,1,1121571000,1168054500,1,127.07034,37.544857,127.032486,37.525246,1.3464904e-05
564,0,1,3,1,1123060000,1111057000,2,127.05196,37.57187,126.95831,37.57482,3.4294295e-05
166,1,1,5,4,1121587000,1121584700,1,127.09409,37.53881,127.0664,37.53727,1.7312019e-05
83,1,0,4,4,1135066500,1114055000,3,127.079926,37.668083,126.983185,37.565777,2.2790504e-05
682,1,1,3,3,1135071000,1171058000,3,127.060936,37.667366,127.10903,37.507053,2.532278e-05
261,1,4,4,2,1171064700,1171064200,1,127.142136,37.479412,127.12065,37.48295,1.3639771e-05
317,1,1,4,4,1147053000,1114054000,2,126.86526,37.545395,126.9761,37.557823,8.335417e-06
24,0,1,3,1,1126055000,1154551000,3,127.08025,37.583115,126.88311,37.47783,3.7509377e-05
781,0,1,2,4,1123053600,1114061500,1,127.033195,37.575626,127.01361,37.56627,4.3489144e-06
293,0,1,3,2,1132051100,1132051400,1,127.04429,37.647995,127.051956,37.651188,1.8609302e-05
42,0,2,6,2,1123053600,1111061500,1,127.033195,37.575626,126.9847,37.57201,2.1744572e-06
983,1,3,5,4,1162068500,1153054000,1,126.91872,37.48602,126.8956,37.484562,7.845098e-06
13,0,0,2,3,1111057000,1129052500,1,126.95916,37.575596,127.00158,37.59291,1.7312019e-05
637,0,0,1,1,1129061000,1129055500,1,127.01824,37.582664,127.01377,37.58782,2.4248488e-05
709,0,3,5,3,1138064000,1138065000,1,126.907005,37.584816,126.89414,37.58479,1.3336667e-05
48,0,2,2,3,1144065500,1114054000,1,126.92868,37.548557,126.9761,37.557823,4.763096e-06
425,0,2,3,3,1156053500,1156054000,1,126.90827,37.52375,126.925804,37.524593,1.5435957e-05
931,0,1,4,2,1150054000,1150054000,1,126.84056,37.53351,126.84226,37.531906,2.4495926e-05
437,1,3,2,4,1147061100,1147065000,1,126.8314,37.519863,126.861595,37.525505,3.969247e-06
815,1,1,3,4,1117066000,1111061500,1,126.98985,37.539818,126.9847,37.57201,4.0993864e-06
714,1,2,3,3,1126061000,1114060500,2,127.075226,37.598843,126.994446,37.565884,2.0838545e-05
559,1,3,4,4,1120064500,1120067000,1,127.01452,37.543526,127.05529,37.540375,1.30467415e-05
470,1,0,6,3,1120072000,1114059000,1,127.06681,37.551952,127.00471,37.565742,2.5968026e-05
966,1,0,2,2,1159060500,1165055000,1,126.964134,37.50585,126.99034,37.50432,1.1767647e-05
274,1,2,4,3,1156053500,1147063000,1,126.90827,37.52375,126.87278,37.52021,8.644134e-06
492,1,3,6,2,1120052000,1120059000,1,127.026634,37.5611,127.02388,37.55368,1.9570114e-05
571,0,2,4,3,1114063500,1111057000,1,127.010704,37.55071,126.95831,37.57482,1.30467415e-05
612,0,1,3,1,1168054500,1168051000,1,127.03218,37.52906,127.024506,37.521988,1.6133064e-05
832,1,1,4,5,1171061000,1168061000,1,127.09147,37.50212,127.0628,37.50562,1.7395654e-05
792,0,0,3,1,1162059500,1165062100,1,126.946236,37.478832,126.98832,37.488277,6.819888e-06
719,0,2,5,2,1120069000,1114052000,2,127.05506,37.545803,126.97455,37.56353,3.8471157e-05
882,0,2,3,4,1123074000,1171071000,2,127.06125,37.596195,127.102036,37.515274,2.143393e-05
142,0,1,4,2,1156066000,1156053500,1,126.91346,37.5069,126.906555,37.521545,3.334166e-05
735,1,1,3,2,1120064500,1117068500,1,127.01452,37.543526,127.00353,37.53571,9.785057e-06
75,1,0,6,4,1144072000,1144059000,1,126.912,37.56237,126.94696,37.54184,1.9052384e-05
817,1,3,4,2,1154563000,1159065100,1,126.90364,37.475784,126.96586,37.484776,9.806373e-06
334,0,0,2,5,1135062100,1121585000,3,127.0745,37.64981,127.08662,37.54111,7.5968346e-06
706,1,4,3,2,1129055500,1129057500,1,127.0119,37.58544,127.01673,37.59349,7.5776534e-06
783,0,3,4,5,1135064000,1114060500,3,127.06712,37.657173,126.994446,37.565884,7.5968346e-06
800,1,3,4,4,1130557500,1130553400,1,127.01584,37.617207,127.0131,37.622063,1.3161188e-05
969,0,1,2,1,1150051000,1150060500,1,126.87133,37.552193,126.86156,37.560394,1.0206636e-05
759,1,3,4,2,1154562000,1154571000,1,126.90163,37.463356,126.90902,37.450424,3.334167e-05
975,0,4,2,3,1171068000,1156054000,3,127.09243,37.511665,126.925804,37.524593,1.3161186e-05
56,1,4,4,4,1120064500,1114055000,1,127.01452,37.543526,126.983185,37.565777,2.1744572e-06
339,1,4,2,1,1174061000,1174062000,1,127.126015,37.543873,127.13126,37.53745,1.5003752e-05
711,1,3,3,2,1156071000,1153054000,1,126.90119,37.488407,126.8956,37.484562,1.6220272e-05
512,0,4,5,5,1135069500,1156054000,3,127.06129,37.650402,126.925804,37.524593,2.2790504e-05
505,0,2,6,1,1162077500,1138059000,3,126.92145,37.47129,126.92176,37.593987,4.4455555e-05
221,0,3,3,1,1174070000,1171064200,1,127.1438,37.53128,127.12065,37.48295,7.501876e-06
993,1,3,4,4,1156053500,1141056500,2,126.90827,37.52375,126.9651,37.563015,9.261575e-06
827,0,0,4,2,1141062000,1144066000,1,126.94349,37.584732,126.92121,37.554344,1.2503125e-05
33,0,0,4,2,1171060000,1171064200,1,127.10235,37.502632,127.12065,37.48295,8.697827e-06
804,0,2,6,1,1154562000,1168061000,3,126.90163,37.463356,127.0628,37.50562,5.0012502e-05
412,0,3,4,3,1144073000,1159066000,2,126.90454,37.570023,126.9289,37.50731,2.941912e-05
435,0,1,4,3,1171071000,1144074000,3,127.1,37.518654,126.88982,37.57964,2.1057896e-05
150,0,1,5,2,1162056500,1156055000,2,126.95183,37.489433,126.8961,37.524788,7.896711e-06
852,0,0,3,2,1132068100,1154551000,3,127.03106,37.657215,126.88311,37.47783,1.2503126e-05
444,0,2,4,6,1168075000,1144074000,3,127.09979,37.48695,126.88982,37.57964,8.5735715e-05
665,1,0,3,2,1162052500,1165062100,1,126.93322,37.48994,126.98832,37.488277,5.883824e-06
569,1,1,2,1,1121577000,1174066000,1,127.091354,37.55899,127.13285,37.525757,3.6372727e-05
851,0,2,4,2,1135058000,1165062100,3,127.066696,37.621105,126.98832,37.488277,2.2732955e-05
614,1,3,4,4,1141071000,1156051500,2,126.909515,37.573635,126.91089,37.51408,1.7651473e-05
426,1,2,4,1,1168052100,1114055000,2,127.02787,37.509563,126.983185,37.565777,3.7509377e-05
739,0,3,2,3,1156070000,1165066000,3,126.905785,37.494152,127.061905,37.460518,5.715714e-05
603,0,0,3,1,1114068000,1144074000,2,126.96506,37.556892,126.88982,37.57964,2.8578572e-05
297,0,0,3,5,1126068000,1130553500,2,127.10092,37.609367,127.02607,37.62832,1.2503126e-05
758,1,1,3,2,1159062000,1159066000,1,126.975655,37.47899,126.9289,37.50731,1.3639776e-05
509,0,0,2,5,1135061100,1168053100,3,127.071815,37.638103,127.03564,37.51618,6.3306957e-06
168,1,3,2,3,1129057500,1114055000,1,127.01864,37.594124,126.983185,37.565777,2.10579e-05
660,0,1,2,4,1154567000,1156055000,2,126.9009,37.454594,126.8961,37.524788,8.001999e-05
802,0,3,2,4,1117064000,1144059000,1,126.95459,37.52718,126.94696,37.54184,4.919263e-06
917,1,1,3,1,1171053200,1174070000,1,127.147125,37.490997,127.1448,37.53016,3.409943e-05
58,1,4,2,3,1117064000,1117056000,1,126.95459,37.52718,126.96682,37.53738,9.0186495e-06
609,0,3,3,4,1138063100,1144063000,2,126.90975,37.59873,126.93502,37.54649,1.1541346e-05
218,0,2,3,3,1150057000,1150053500,1,126.85927,37.534184,126.8464,37.5603,1.0206636e-05
463,0,4,2,3,1171064700,1117053000,3,127.142136,37.479412,126.97208,37.54746,7.293489e-05
932,0,1,4,3,1123053600,1120067000,1,127.033195,37.575626,127.05529,37.540375,1.30467415e-05
114,0,0,3,2,1147064000,1138065000,2,126.84328,37.512978,126.89414,37.58479,8.335416e-06
742,0,3,2,3,1141068500,1141068500,1,126.93276,37.585606,126.93083,37.584583,4.688673e-05
777,0,3,5,4,1117055500,1141058500,1,126.96731,37.548874,126.94108,37.562218,6.5590175e-06
229,1,1,3,2,1162059500,1168064000,2,126.946236,37.478832,127.0346,37.499786,7.8967105e-06
647,0,1,3,1,1168052100,1168059000,1,127.02787,37.509563,127.05012,37.509747,1.9359679e-05
948,1,1,4,1,1117057000,1114054000,1,126.95135,37.53449,126.9761,37.557823,6.5590175e-06
508,0,3,4,3,1159051000,1154551000,2,126.94894,37.50926,126.88311,37.47783,2.3535296e-05
524,0,1,6,1,1150053000,1150053000,1,126.86057,37.546474,126.86055,37.547535,4.082654e-06
608,1,0,3,1,1147054000,1150063000,1,126.86759,37.536125,126.81501,37.569675,3.0619908e-06
328,1,1,4,3,1129060000,1126056500,1,127.02552,37.586002,127.088875,37.588333,6.062122e-06
355,0,0,4,2,1144066000,1114055000,2,126.91684,37.553707,126.983185,37.565777,6.2515624e-05
465,0,1,5,2,1150053500,1150052000,1,126.84478,37.56159,126.85815,37.557137,2.9419116e-05
369,0,4,4,3,1162066500,1165053100,2,126.936806,37.47438,127.02049,37.49868,2.0005e-05
752,0,1,2,4,1135064000,1135064000,1,127.06712,37.657173,127.06506,37.655823,4.1389652e-05
335,0,0,6,5,1154561000,1153053000,1,126.89333,37.46519,126.88135,37.497166,8.335417e-06
753,0,0,4,2,1144071000,1141058500,1,126.920815,37.561783,126.94108,37.562218,1.19077395e-05
489,0,4,4,1,1171057000,1114052000,3,127.13308,37.50557,126.97455,37.56353,2.5006248e-05
71,1,0,2,1,1162074500,1162073500,1,126.92844,37.466244,126.94998,37.4629,3.9225488e-05
809,0,0,4,4,1123054500,1156054000,2,127.03593,37.58501,126.925804,37.524593,2.5006251e-05
628,0,3,4,3,1111070000,1141058500,2,127.01622,37.577267,126.94108,37.562218,0.00018754687
588,0,2,4,2,1171072000,1156054000,3,127.07402,37.50716,126.925804,37.524593,2.1057896e-05
474,0,0,2,4,1114066500,1114059000,1,127.01819,37.560776,127.00471,37.565742,2.1744572e-05
587,1,2,4,2,1153053000,1120069000,3,126.88381,37.49405,127.0592,37.545345,4.286786e-05
928,0,0,3,3,1132070000,1144074000,3,127.033554,37.66777,126.88982,37.57964,6.9461814e-05
404,0,3,4,3,1132070000,1144074000,3,127.033554,37.66777,126.88982,37.57964,1.3892362e-05
734,0,2,2,3,1168064000,1171060000,1,127.0365,37.49842,127.104004,37.503555,5.8838236e-06
976,0,4,3,1,1144056500,1156053500,1,126.95712,37.54675,126.906555,37.521545,4.919263e-06
57,0,2,4,2,1171069000,1111053000,3,127.10615,37.52054,126.972786,37.572796,1.5793423e-05
582,0,3,6,3,1159065100,1165054000,1,126.965,37.488155,127.01719,37.51394,9.093183e-06
776,1,2,4,4,1132067000,1132069000,1,127.03655,37.65754,127.04316,37.666416,1.1630815e-05
518,1,2,2,3,1153074000,1147064000,1,126.8503,37.500046,126.84235,37.510254,1.6670836e-05
446,0,2,4,4,1156062000,1165051000,3,126.89404,37.53604,127.01802,37.487484,1.7504373e-05
726,1,2,5,2,1120072000,1114059000,1,127.06681,37.551952,127.00471,37.565742,3.4624038e-05
306,1,0,3,1,1168059000,1168059000,1,127.04755,37.514008,127.05012,37.509747,1.6133064e-05
448,0,3,4,3,1121573000,1171063200,2,127.07332,37.553177,127.13141,37.49576,2.6929807e-05
240,0,0,4,1,1159065000,1117056000,2,126.971115,37.48125,126.96682,37.53738,6.5805925e-06
994,1,4,2,1,1135061100,1144060000,3,127.071815,37.638103,126.94064,37.552467,2.532278e-06
129,1,2,3,3,1126058000,1168054500,2,127.09024,37.601395,127.032486,37.525246,1.2503126e-05
133,0,3,4,4,1129064000,1129064000,1,127.004036,37.60825,126.99865,37.610867,6.580594e-06
813,1,0,2,5,1153051000,1165053000,2,126.88418,37.509296,127.01026,37.487865,7.409259e-06
899,1,0,5,3,1138062500,1144061000,2,126.91593,37.604206,126.947266,37.547443,1.3464904e-05
376,1,3,4,2,1147065000,1156053500,1,126.85717,37.52565,126.906555,37.521545,2.222778e-05
372,1,3,6,4,1147057000,1147057000,1,126.84642,37.52336,126.84656,37.52442,5.556945e-06
147,0,2,4,3,1120054000,1126065500,2,127.04013,37.566486,127.10444,37.60375,2.0005002e-05
183,1,1,3,2,1117053000,1114055000,1,126.973404,37.54798,126.983185,37.565777,1.9677052e-05
26,0,0,3,2,1132051500,1120069000,3,127.04328,37.654743,127.0592,37.545345,2.5006251e-05
260,1,2,3,5,1132051100,1132051400,1,127.04429,37.647995,127.051956,37.651188,4.6523266e-05
822,0,1,2,4,1154568000,1117069000,2,126.91757,37.449543,126.98706,37.522045,4.0009996e-05
396,0,0,3,2,1141068500,1156053500,2,126.93276,37.585606,126.906555,37.521545,6.668333e-05
191,0,3,4,3,1138057000,1150060300,2,126.92183,37.613224,126.83402,37.564774,1.5388463e-05
578,0,3,4,4,1156055000,1144059000,1,126.89673,37.524662,126.94696,37.54184,1.2348763e-06
280,1,1,3,2,1159063000,1156054000,1,126.97749,37.490883,126.925804,37.524593,9.093183e-06
383,1,2,5,4,1174068500,1120067000,2,127.14297,37.53863,127.05529,37.540375,1.1113889e-05
36,1,1,4,2,1144058500,1144056500,1,126.95173,37.538967,126.95451,37.54658,4.919263e-06
894,0,4,3,1,1162058500,1165051000,1,126.9552,37.476223,127.01802,37.487484,5.6832396e-06
514,0,1,4,1,1156054000,1144066000,1,126.928795,37.52282,126.92121,37.554344,4.9395053e-06
462,0,3,2,2,1141070000,1154551000,2,126.91912,37.578262,126.88311,37.47783,5.883823e-06
350,0,1,3,2,1174055000,1144066000,3,127.15086,37.55883,126.92121,37.554344,3.1257812e-05
180,1,2,5,4,1135059500,1168051000,3,127.07246,37.625233,127.024506,37.521988,2.2862858e-05
491,1,0,2,1,1171071000,1171062000,1,127.1,37.518654,127.12213,37.496838,3.0442396e-05
146,0,3,4,2,1123056000,1168065500,2,127.05093,37.579296,127.03873,37.488377,1.7147144e-05
958,0,3,5,4,1171053200,1174066000,1,127.147125,37.490997,127.13285,37.525757,1.1366478e-05
845,0,0,2,1,1159051000,1114054000,1,126.94894,37.50926,126.9761,37.557823,4.1186766e-05
387,1,1,3,4,1132067000,1132069000,1,127.03655,37.65754,127.04316,37.666416,1.7446224e-05
576,0,3,3,3,1154564000,1153054000,1,126.90226,37.469326,126.8956,37.484562,2.3535296e-05
157,0,3,2,4,1111057000,1141061500,1,126.95916,37.575596,126.93307,37.57328,1.3464903e-05
933,0,2,3,2,1147055000,1156065000,1,126.87894,37.536404,126.905846,37.50589,1.2247963e-05
364,0,1,4,2,1153056000,1156054000,1,126.8885,37.502903,126.925804,37.524593,1.4818516e-05
998,0,2,4,1,1144072000,1144073000,1,126.912,37.56237,126.903175,37.56808,1.6670834e-05
580,0,4,2,3,1156068000,1144056500,2,126.912766,37.49866,126.95451,37.54658,3.7509377e-05
548,0,3,4,4,1129077000,1156060500,3,127.053116,37.611916,126.89422,37.516567,5.4559092e-05
648,1,0,4,5,1135062400,1114059000,3,127.07688,37.658607,127.00471,37.565742,3.7984173e-06
127,0,1,3,1,1111068000,1111067000,1,127.00986,37.576572,127.01316,37.5713,1.8186365e-05
311,0,1,2,1,1162068500,1165066000,3,126.91872,37.48602,127.061905,37.460518,4.4455555e-05
451,1,1,4,2,1159064000,1159060500,1,126.972466,37.488396,126.959595,37.506313,4.5465913e-06
3,0,1,4,3,1147052000,1156062000,1,126.87253,37.542698,126.89507,37.536278,4.082654e-06
806,1,2,3,5,1132051200,1130563500,1,127.03604,37.641758,127.024155,37.640617,1.7446226e-05
62,1,0,6,3,1144059000,1111053000,1,126.94212,37.542072,126.972786,37.572796,4.763096e-06
309,0,1,6,3,1132068100,1132066000,1,127.03106,37.657215,127.02116,37.65136,9.304651e-06
76,1,0,2,1,1132067000,1132067000,1,127.03655,37.65754,127.03652,37.6561,1.39569765e-05
503,1,4,3,1,1126057500,1165058100,3,127.09395,37.5847,127.0044,37.501976,3.7509377e-05
63,0,1,4,1,1154561000,1154561000,1,126.89333,37.46519,126.8944,37.467144,1.6670834e-05
772,1,2,4,1,1154563000,1154563000,1,126.90364,37.475784,126.90342,37.47732,3.922549e-06
2,1,0,2,1,1111064000,1111064000,1,127.00308,37.57851,127.00077,37.5796,1.8186369e-05
785,0,3,4,2,1126054000,1168060000,2,127.08338,37.57432,127.05818,37.49445,3.4294288e-05
743,1,3,4,4,1150054000,1150062000,1,126.84056,37.53351,126.806816,37.55611,1.2247963e-05
607,0,0,4,4,1111071000,1114059000,1,127.02075,37.575657,127.00471,37.565742,6.062122e-06
294,0,2,4,6,1168061000,1156054000,3,127.064514,37.499584,126.925804,37.524593,4.2867858e-05
190,0,2,4,4,1153056000,1168063000,3,126.8885,37.502903,127.05458,37.50417,7.5018743e-06
794,0,4,2,3,1141069000,1144058500,1,126.91776,37.572098,126.94834,37.53954,4.0010003e-05
741,1,0,6,4,1144065500,1111061500,1,126.92868,37.548557,126.9847,37.57201,9.526192e-06
922,0,2,3,3,1165060000,1165060000,1,126.99501,37.485264,126.995445,37.484463,9.526189e-06
760,1,1,6,1,1114055000,1114054000,1,126.98281,37.56373,126.9761,37.557823,4.3489144e-06
88,0,2,3,3,1114068000,1135063000,3,126.96506,37.556892,127.054405,37.67537,5.0012495e-05
112,1,3,3,3,1156055000,1168065600,3,126.89673,37.524662,127.04953,37.48738,1.2503124e-05
549,1,0,2,4,1123074000,1123074000,1,127.06125,37.596195,127.05945,37.59689,7.144643e-06
602,1,2,5,4,1168061000,1165062100,2,127.064514,37.499584,126.98832,37.488277,1.0002499e-05
506,1,1,4,1,1130555500,1130557500,1,127.02501,37.620667,127.017006,37.616756,7.896713e-06
888,1,0,5,4,1174070000,1144068000,3,127.1438,37.53128,126.9135,37.547806,2.5006251e-05
427,0,0,4,2,1168063000,1168059000,1,127.055275,37.50158,127.05012,37.509747,2.0593383e-05
452,1,3,4,4,1121577000,1114060500,2,127.091354,37.55899,126.994446,37.565884,2.857857e-05
652,1,2,2,1,1147058000,1117062500,3,126.826584,37.534958,126.96763,37.530537,2.143393e-05
771,0,4,5,3,1171068000,1156054000,3,127.09243,37.511665,126.925804,37.524593,1.3161186e-05
175,1,3,3,3,1126054000,1168058000,2,127.08338,37.57432,127.060036,37.51189,5.715715e-06
149,1,3,6,4,1147054000,1147055000,1,126.86759,37.536125,126.88076,37.53633,1.0206636e-05
698,1,2,3,1,1156063000,1156063000,1,126.91994,37.510826,126.919136,37.51433,1.1113888e-05
419,1,1,6,2,1144063000,1144063000,1,126.93504,37.546776,126.93502,37.54649,5.556945e-06
422,0,1,4,1,1121573000,1168054500,1,127.07332,37.553177,127.032486,37.525246,1.5388463e-05
69,0,0,2,1,1129081000,1141068500,3,127.06408,37.609386,126.93083,37.584583,1.7147146e-05
268,1,3,4,5,1138052000,1111061500,2,126.93169,37.615192,126.9847,37.57201,9.61779e-06
192,0,1,4,1,1162072500,1111061500,3,126.907585,37.482822,126.9847,37.57201,7.144643e-05
880,0,2,3,3,1162073500,1168059000,2,126.93872,37.467335,127.05012,37.509747,5.00125e-06
900,1,0,2,1,1156051500,1156060500,1,126.90655,37.512436,126.89422,37.516567,3.087191e-06
126,1,2,2,1,1150062000,1150061100,1,126.815445,37.55941,126.8291,37.555573,1.1767645e-05
332,1,0,4,4,1132066000,1168065000,3,127.02059,37.653446,127.04451,37.50055,1.2503126e-05
601,1,2,4,1,1168059000,1168061000,1,127.04755,37.514008,127.0628,37.50562,2.9039515e-05
495,0,3,2,1,1130561500,1130553400,1,127.01629,37.630272,127.0131,37.622063,1.9741781e-05
619,0,4,5,5,1135069500,1144056500,3,127.06129,37.650402,126.95451,37.54658,1.5193669e-05
664,1,3,3,3,1126057500,1168061000,2,127.09395,37.5847,127.0628,37.50562,8.573574e-06
828,1,2,4,4,1135064000,1135062500,1,127.06712,37.657173,127.06637,37.643738,1.3796551e-05
793,0,2,5,4,1138060000,1156053500,2,126.91712,37.589363,126.906555,37.521545,6.732452e-06
821,1,4,2,3,1117056000,1114057000,1,126.96807,37.538246,126.99266,37.560867,4.919263e-06
960,0,4,4,3,1135060000,1138052000,3,127.08345,37.624477,126.93197,37.612537,7.144644e-06
