Gender,Age,Homeincome,NumHH,Distance,Home_X,Home_Y,Work_X,Work_Y,Home_Hcode,Work_Hcode,Prob
0,1,4,5,3,126.91994,37.510826,126.88311,37.47783,1156063000,1154551000,0.0005
1,2,3,1,7,127.07688,37.658607,126.947266,37.547443,1135062400,1144061000,0.0005
1,3,4,5,2,126.87133,37.552193,126.88929,37.52562,1150051000,1156061000,0.0005
1,3,4,5,4,126.91231,37.61745,126.92121,37.554344,1138055200,1144066000,0.0005
1,0,2,1,2,126.905785,37.494152,126.8944,37.467144,1156070000,1154561000,0.0005
0,0,2,1,6,126.888054,37.477966,126.83402,37.564774,1154551000,1150060300,0.0005
1,0,2,4,4,126.91593,37.604206,126.9847,37.57201,1138062500,1111061500,0.0005
1,1,2,4,1,126.89333,37.46519,126.8944,37.467144,1154561000,1154561000,0.0005
1,3,4,3,4,126.944786,37.59682,127.00417,37.558838,1141066000,1114058000,0.0005
1,2,4,1,1,127.06953,37.48678,127.04988,37.47844,1168067000,1168069000,0.0005
0,2,3,4,7,127.07983,37.536068,126.873886,37.527237,1121582000,1147051000,0.0005
0,4,4,3,7,127.08025,37.583115,126.88982,37.57964,1126055000,1144074000,0.0005
0,2,3,4,5,126.909515,37.573635,126.8956,37.484562,1141071000,1153054000,0.0005
0,0,2,4,7,126.817924,37.56868,127.060036,37.51189,1150063000,1168058000,0.0005
1,0,2,4,1,127.10235,37.502632,127.12213,37.496838,1171060000,1171062000,0.0005
1,4,2,2,7,127.079926,37.668083,126.983185,37.565777,1135066500,1114055000,0.0005
1,1,3,3,3,127.061455,37.561356,127.1101,37.526978,1120079000,1171052000,0.0005
1,1,3,1,2,127.08576,37.51282,127.0628,37.50562,1171067000,1168061000,0.0005
0,1,4,1,7,126.9009,37.454594,126.88982,37.57964,1154567000,1144074000,0.0005
0,2,4,4,1,126.91014,37.49009,126.91547,37.499218,1159067000,1156068000,0.0005
1,3,3,4,1,126.8885,37.502903,126.875374,37.49461,1153056000,1153052000,0.0005
1,1,4,2,2,126.952415,37.498062,126.925804,37.524593,1159053000,1156054000,0.0005
1,1,5,4,7,126.84303,37.515778,127.0628,37.50562,1147061000,1168061000,0.0005
1,2,4,4,1,127.0745,37.64981,127.0721,37.6377,1135062100,1135061100,0.0005
1,2,5,4,7,127.071815,37.638103,127.03564,37.51618,1135061100,1168053100,0.0005
1,1,4,1,1,127.033,37.598053,127.038994,37.583984,1129070500,1123054500,0.0005
1,2,4,2,3,127.152504,37.55046,127.102036,37.515274,1174054000,1171071000,0.0005
1,3,4,4,1,127.0698,37.663853,127.07976,37.649952,1135067000,1135061900,0.0005
0,0,3,2,7,127.04328,37.654743,126.897865,37.498898,1132051500,1156072000,0.0005
0,1,2,4,4,126.8885,37.502903,126.95918,37.480938,1153056000,1162057500,0.0005
0,2,3,3,3,127.0266,37.467228,127.05012,37.509747,1165065100,1168059000,0.0005
0,3,3,3,7,126.87253,37.542698,127.060036,37.51189,1147052000,1168058000,0.0005
0,3,6,3,3,126.9552,37.476223,127.01802,37.487484,1162058500,1165051000,0.0005
0,4,4,2,7,127.1486,37.49973,126.994446,37.565884,1171055000,1114060500,0.0005
0,2,2,1,7,127.05071,37.651978,127.01026,37.487865,1132051400,1165053000,0.0005
1,3,4,2,1,126.88418,37.509296,126.88135,37.497166,1153051000,1153053000,0.0005
1,4,2,2,3,127.10235,37.502632,127.047646,37.52253,1171060000,1168056500,0.0005
1,1,3,3,7,127.0698,37.663853,126.995445,37.484463,1135067000,1165060000,0.0005
1,4,3,3,1,126.91231,37.61745,126.91838,37.621952,1138055200,1138055100,0.0005
0,1,3,1,6,127.08305,37.529644,126.95422,37.53429,1121583000,1117057000,0.0005
1,2,4,1,4,126.91452,37.581024,126.925804,37.524593,1141072000,1156054000,0.0005
1,1,3,1,2,127.06953,37.48678,127.02878,37.49143,1168067000,1165052000,0.0005
1,0,2,1,1,127.02819,37.49071,127.02878,37.49143,1165052000,1165052000,0.0005
1,1,3,1,5,126.942856,37.503136,127.0346,37.499786,1159054000,1168064000,0.0005
1,0,2,4,1,127.13073,37.482246,127.12213,37.496838,1171064600,1171062000,0.0005
0,4,5,5,7,127.0698,37.663853,127.141075,37.537792,1135067000,1174068500,0.0005
0,0,2,3,1,126.93276,37.585606,126.91919,37.572834,1141068500,1141069000,0.0005
0,2,4,4,2,126.83997,37.523254,126.84143,37.551735,1147059000,1150061500,0.0005
1,3,4,3,2,126.928795,37.52282,126.94834,37.53954,1156054000,1144058500,0.0005
1,0,2,2,3,126.96029,37.480988,126.919136,37.51433,1162057500,1156063000,0.0005
1,0,3,1,1,126.85717,37.52565,126.873886,37.527237,1147065000,1147051000,0.0005
0,3,3,4,5,126.95988,37.48943,126.9847,37.57201,1162054500,1111061500,0.0005
1,2,2,1,7,126.90225,37.531227,127.102036,37.515274,1156056000,1171071000,0.0005
0,2,4,4,2,127.09147,37.50212,127.05012,37.509747,1171061000,1168059000,0.0005
0,2,3,3,1,126.87894,37.536404,126.8961,37.524788,1147055000,1156055000,0.0005
0,2,2,3,6,127.033,37.598053,127.02878,37.49143,1129070500,1165052000,0.0005
0,1,4,3,7,126.85345,37.486706,126.95526,37.55846,1153076000,1141055500,0.0005
0,3,3,3,4,126.91195,37.609497,126.983185,37.565777,1138056000,1114055000,0.0005
0,1,4,1,7,126.86526,37.545395,127.00417,37.558838,1147053000,1114058000,0.0005
0,0,6,5,1,126.89333,37.46519,126.8944,37.467144,1154561000,1154561000,0.0005
1,1,2,1,7,127.06574,37.64294,127.13285,37.525757,1135062500,1174066000,0.0005
1,0,3,1,2,126.944786,37.59682,126.91838,37.621952,1141066000,1138055100,0.0005
0,1,3,1,7,127.07759,37.589306,126.89422,37.516567,1126052000,1156060500,0.0005
1,0,3,2,3,126.93169,37.615192,126.972786,37.572796,1138052000,1111053000,0.0005
0,1,4,4,5,127.117256,37.537052,127.034706,37.477028,1171051000,1165065100,0.0005
1,2,4,3,2,126.85365,37.533287,126.89507,37.536278,1150055000,1156062000,0.0005
1,2,4,1,4,127.01775,37.498066,126.94696,37.54184,1165053100,1144059000,0.0005
0,3,4,4,4,126.97749,37.490883,127.047646,37.52253,1159063000,1168056500,0.0005
1,2,5,4,7,127.08216,37.61453,126.96763,37.530537,1126062000,1117062500,0.0005
1,1,5,4,2,127.08305,37.529644,127.12395,37.529015,1121583000,1174064000,0.0005
0,3,2,1,4,127.05039,37.630737,127.01622,37.57605,1135057000,1111070000,0.0005
1,3,4,2,1,126.85345,37.486706,126.85661,37.492252,1153076000,1153075000,0.0005
1,0,4,3,4,127.01358,37.51543,126.9847,37.57201,1165054000,1111061500,0.0005
0,2,4,6,7,127.051125,37.48971,126.873886,37.527237,1168065600,1147051000,0.0005
1,4,1,1,7,126.86526,37.545395,127.00417,37.558838,1147053000,1114058000,0.0005
1,3,1,2,3,126.93322,37.48994,126.98832,37.488277,1162052500,1165062100,0.0005
1,2,2,2,1,127.02787,37.509563,127.024506,37.521988,1168052100,1168051000,0.0005
1,2,3,1,1,126.82794,37.55346,126.8464,37.5603,1150061100,1150053500,0.0005
0,1,6,1,7,127.02521,37.627644,126.925804,37.524593,1130553500,1156054000,0.0005
0,2,4,2,1,126.97749,37.490883,126.97515,37.491623,1159063000,1159063000,0.0005
0,1,2,4,1,127.04778,37.679993,127.054405,37.67537,1132052200,1135063000,0.0005
0,1,6,1,3,126.88418,37.509296,126.93833,37.51354,1153051000,1159052000,0.0005
0,0,4,5,7,127.09401,37.60959,127.02557,37.511536,1126069000,1168052100,0.0005
1,0,3,3,7,127.147125,37.490997,126.8644,37.50005,1171053200,1153072000,0.0005
0,2,4,4,3,127.06125,37.596195,127.02388,37.55368,1123074000,1120059000,0.0005
1,2,3,1,7,127.05997,37.661507,126.9135,37.547806,1135072000,1144068000,0.0005
0,1,6,4,1,126.936806,37.47438,126.9381,37.474514,1162066500,1162066500,0.0005
0,1,4,2,3,126.85365,37.533287,126.900505,37.531773,1150055000,1156056000,0.0005
0,3,4,6,6,127.04259,37.470566,126.925804,37.524593,1165065200,1156054000,0.0005
0,4,2,2,1,127.13365,37.539375,127.141075,37.537792,1174062000,1174068500,0.0005
1,3,5,3,1,126.86822,37.5168,126.861595,37.525505,1147067000,1147065000,0.0005
0,0,2,1,1,127.14297,37.53863,127.14146,37.546772,1174068500,1174060000,0.0005
1,4,3,2,2,127.033195,37.575626,127.01361,37.56627,1123053600,1114061500,0.0005
0,4,3,4,4,127.04589,37.61724,126.9847,37.57201,1129076000,1111061500,0.0005
1,3,2,3,1,127.01629,37.630272,127.01299,37.640015,1130561500,1130566000,0.0005
0,1,2,1,7,126.8885,37.502903,127.05458,37.50417,1153056000,1168063000,0.0005
0,3,4,3,4,126.95988,37.48943,127.02557,37.511536,1162054500,1168052100,0.0005
1,1,5,4,4,126.92183,37.613224,126.97455,37.56353,1138057000,1114052000,0.0005
0,4,4,2,5,126.84303,37.515778,126.92121,37.554344,1147061000,1144066000,0.0005
0,0,4,4,2,126.86243,37.501842,126.88311,37.47783,1153072000,1154551000,0.0005
0,3,2,1,4,127.08216,37.61453,127.0592,37.545345,1126062000,1120069000,0.0005
1,1,5,1,1,126.95459,37.52718,126.95422,37.53429,1117064000,1117057000,0.0005
0,1,4,3,1,126.93276,37.585606,126.92176,37.593987,1141068500,1138059000,0.0005
0,2,4,2,7,127.10235,37.502632,126.91456,37.604538,1171060000,1138062500,0.0005
0,2,5,1,2,126.90225,37.531227,126.869385,37.552986,1156056000,1150051000,0.0005
1,1,4,2,7,127.07332,37.553177,126.925804,37.524593,1121573000,1156054000,0.0005
0,4,2,3,7,127.08275,37.483654,126.9847,37.57201,1168072000,1111061500,0.0005
0,2,3,3,1,126.88937,37.51698,126.89422,37.516567,1156060500,1156060500,0.0005
0,3,3,4,4,127.00696,37.510193,127.00077,37.5796,1165058000,1111064000,0.0005
0,2,3,4,4,127.09395,37.5847,127.02607,37.62832,1126057500,1130553500,0.0005
0,3,3,4,4,126.91593,37.604206,126.94696,37.54184,1138062500,1144059000,0.0005
0,4,3,2,5,126.82794,37.55346,126.94064,37.552467,1150061100,1144060000,0.0005
1,3,4,2,1,127.03583,37.631554,127.04264,37.627106,1130560300,1130560800,0.0005
0,3,6,3,3,126.975655,37.47899,127.0346,37.499786,1159062000,1168064000,0.0005
0,2,4,3,4,126.85345,37.486706,126.93086,37.489597,1153076000,1162052500,0.0005
0,3,4,3,4,126.971115,37.48125,126.88311,37.47783,1159065000,1154551000,0.0005
0,3,5,4,1,127.01584,37.617207,127.015785,37.632473,1130557500,1130561500,0.0005
0,1,4,1,2,126.94694,37.54962,126.92121,37.554344,1144061000,1144066000,0.0005
1,0,5,4,7,127.12778,37.534306,126.96763,37.530537,1174065000,1117062500,0.0005
0,1,2,1,3,127.010994,37.60429,126.9847,37.57201,1129063000,1111061500,0.0005
0,2,2,1,1,126.91014,37.49009,126.897865,37.498898,1159067000,1156072000,0.0005
1,1,3,3,5,127.01445,37.62317,126.97208,37.54746,1130553400,1117053000,0.0005
0,2,4,1,1,127.044174,37.604347,127.03392,37.596947,1129072500,1129070500,0.0005
0,4,4,4,7,126.91452,37.581024,127.034706,37.477028,1141072000,1165065100,0.0005
0,2,6,2,3,126.937035,37.561035,126.983185,37.565777,1141058500,1114055000,0.0005
0,4,2,3,7,127.083,37.50547,126.93197,37.612537,1171065000,1138052000,0.0005
0,1,2,1,1,126.9526,37.552162,126.95451,37.54658,1144055500,1144056500,0.0005
0,2,6,1,7,126.92811,37.486557,127.0855,37.534027,1162069500,1121583000,0.0005
0,1,3,1,1,127.00559,37.591564,127.00158,37.59291,1129052500,1129052500,0.0005
0,2,4,3,1,126.88381,37.49405,126.88918,37.502804,1153053000,1153056000,0.0005
1,2,4,1,1,127.11746,37.503742,127.125305,37.486965,1171059000,1171064100,0.0005
0,2,4,2,1,126.95173,37.538967,126.95451,37.54658,1144058500,1144056500,0.0005
0,1,3,2,1,126.888054,37.477966,126.88311,37.47783,1154551000,1154551000,0.0005
0,3,4,5,2,127.126015,37.543873,127.1448,37.53016,1174061000,1174070000,0.0005
1,1,3,2,2,127.02787,37.509563,127.04988,37.47844,1168052100,1168069000,0.0005
0,2,4,3,4,126.84056,37.53351,126.925804,37.524593,1150054000,1156054000,0.0005
0,4,5,3,7,127.10615,37.52054,126.88982,37.57964,1171069000,1144074000,0.0005
0,2,3,3,3,126.96898,37.574173,127.02956,37.588108,1111053000,1129060000,0.0005
0,3,2,1,1,127.026215,37.61011,127.0282,37.606945,1129068500,1129068500,0.0005
1,3,5,4,1,126.875534,37.49406,126.875374,37.49461,1153052000,1153052000,0.0005
1,1,3,4,7,126.90842,37.45011,127.00077,37.5796,1154571000,1111064000,0.0005
0,0,1,1,1,127.09024,37.601395,127.093346,37.608334,1126058000,1126069000,0.0005
1,0,5,4,1,126.90163,37.463356,126.90902,37.450424,1154562000,1154571000,0.0005
1,0,3,3,4,127.126015,37.543873,127.0628,37.50562,1174061000,1168061000,0.0005
0,0,4,2,2,126.84328,37.512978,126.866776,37.535057,1147064000,1147054000,0.0005
1,3,6,5,2,126.83398,37.53139,126.869385,37.552986,1147056000,1150051000,0.0005
1,4,4,4,1,127.06539,37.53468,127.0592,37.545345,1121584700,1120069000,0.0005
1,1,5,1,1,126.96898,37.574173,126.97455,37.56353,1111053000,1114052000,0.0005
0,0,4,6,6,126.90454,37.570023,126.88311,37.47783,1144073000,1154551000,0.0005
0,2,2,1,7,127.03106,37.657215,126.94108,37.562218,1132068100,1141058500,0.0005
0,2,4,4,5,127.0079,37.615818,126.96704,37.54758,1129065000,1117055500,0.0005
1,3,4,4,3,126.98924,37.50109,127.05458,37.50417,1165055000,1168063000,0.0005
0,3,4,4,6,127.06431,37.63551,126.9651,37.563015,1135061200,1141056500,0.0005
0,2,6,1,7,126.9009,37.454594,126.80324,37.571564,1154567000,1150064000,0.0005
0,2,4,4,7,127.05196,37.57187,126.88929,37.52562,1123060000,1156061000,0.0005
0,2,4,4,7,127.16414,37.559277,127.03564,37.51618,1174056000,1168053100,0.0005
1,2,4,4,2,127.042435,37.664932,127.02116,37.65136,1132069000,1132066000,0.0005
1,1,3,1,2,127.13308,37.50557,127.13285,37.525757,1171057000,1174066000,0.0005
1,3,3,1,1,126.9547,37.559666,126.94108,37.562218,1141055500,1141058500,0.0005
0,1,4,1,7,126.895805,37.502132,127.05012,37.509747,1156072000,1168059000,0.0005
1,4,3,1,7,127.04675,37.586063,126.906555,37.521545,1123070500,1156053500,0.0005
1,1,4,2,7,127.15086,37.55883,127.01026,37.487865,1174055000,1165053000,0.0005
1,2,3,4,2,126.93504,37.546776,126.9238,37.578686,1144063000,1141070000,0.0005
1,2,3,4,5,127.04328,37.654743,127.03232,37.575073,1132051500,1123053600,0.0005
1,2,3,6,2,126.91872,37.48602,126.8956,37.484562,1162068500,1153054000,0.0005
0,3,4,4,6,127.04589,37.61724,127.1101,37.526978,1129076000,1171052000,0.0005
0,0,5,2,1,126.99646,37.557877,127.01361,37.56627,1114057000,1114061500,0.0005
0,2,4,2,1,126.815445,37.55941,126.83402,37.564774,1150062000,1150060300,0.0005
0,2,4,1,1,127.01824,37.582664,127.038994,37.583984,1129061000,1123054500,0.0005
0,0,5,4,4,126.95183,37.489433,126.900505,37.531773,1162056500,1156056000,0.0005
0,2,2,1,2,127.085205,37.558613,127.052345,37.56971,1121575000,1123060000,0.0005
1,0,2,1,7,126.91776,37.572098,127.01026,37.487865,1141069000,1165053000,0.0005
1,2,3,1,1,127.07983,37.536068,127.072716,37.537655,1121582000,1121584000,0.0005
0,4,2,3,1,126.907005,37.584816,126.89414,37.58479,1138064000,1138065000,0.0005
0,2,4,4,1,126.90806,37.45953,126.90902,37.450424,1154570000,1154571000,0.0005
1,0,3,1,3,127.09147,37.50212,127.0346,37.499786,1171061000,1168064000,0.0005
0,1,4,3,1,126.979774,37.54946,126.97979,37.549194,1117051000,1117051000,0.0005
1,0,6,3,2,127.08305,37.529644,127.09184,37.54918,1121583000,1121586000,0.0005
0,0,4,4,1,126.89468,37.48678,126.8956,37.484562,1153054000,1153054000,0.0005
1,2,5,4,1,126.86526,37.545395,126.85815,37.557137,1147053000,1150052000,0.0005
0,1,2,1,5,126.90513,37.50257,126.983185,37.565777,1156067000,1114055000,0.0005
0,1,4,3,2,127.091354,37.55899,127.08234,37.537407,1121577000,1121582000,0.0005
1,4,3,2,7,126.9153,37.47654,126.9847,37.57201,1162076500,1111061500,0.0005
0,1,4,4,5,127.13365,37.539375,127.03564,37.51618,1174062000,1168053100,0.0005
1,4,4,3,2,127.10615,37.52054,127.08662,37.54111,1171069000,1121585000,0.0005
0,2,4,3,6,127.03604,37.641758,127.07459,37.54247,1132051200,1121571000,0.0005
0,2,3,1,3,126.936806,37.47438,126.88311,37.47783,1162066500,1154551000,0.0005
0,2,6,4,3,126.89404,37.53604,126.897865,37.498898,1156062000,1156072000,0.0005
1,2,4,4,1,126.96644,37.471664,126.948586,37.478558,1162062500,1162059500,0.0005
0,4,2,3,2,126.91912,37.578262,126.93197,37.612537,1141070000,1138052000,0.0005
0,0,4,2,4,126.909676,37.549248,126.8956,37.484562,1144068000,1153054000,0.0005
0,1,5,2,4,126.942856,37.503136,127.01719,37.51394,1159054000,1165054000,0.0005
0,1,2,3,2,126.91712,37.589363,126.95051,37.585163,1138060000,1141065500,0.0005
0,3,4,3,7,127.031265,37.64759,127.02049,37.49868,1132068000,1165053100,0.0005
1,1,4,4,5,126.84056,37.53351,126.94696,37.54184,1150054000,1144059000,0.0005
0,4,5,5,7,127.04778,37.679993,127.06076,37.568348,1132052200,1123061000,0.0005
0,3,4,2,4,127.06795,37.566452,126.99266,37.560867,1123065000,1114057000,0.0005
0,2,1,4,5,126.95459,37.52718,127.044334,37.558365,1117064000,1120055000,0.0005
1,3,4,2,1,126.9009,37.454594,126.90902,37.450424,1154567000,1154571000,0.0005
0,1,3,1,5,127.05093,37.579296,127.0628,37.50562,1123056000,1168061000,0.0005
0,1,3,4,7,127.06574,37.64294,127.12213,37.496838,1135062500,1171062000,0.0005
1,2,3,5,2,127.03122,37.638004,127.0131,37.622063,1130559500,1130553400,0.0005
1,3,2,3,1,127.013824,37.639168,127.01299,37.640015,1130566000,1130566000,0.0005
0,1,2,1,6,126.88418,37.509296,127.01026,37.487865,1153051000,1165053000,0.0005
1,1,2,1,7,127.0541,37.678062,126.89422,37.516567,1135063000,1156060500,0.0005
0,0,2,1,1,127.11506,37.512753,127.10903,37.507053,1171056200,1171058000,0.0005
1,1,2,1,7,127.02617,37.65938,126.995445,37.484463,1132071000,1165060000,0.0005
0,2,2,1,1,127.01824,37.582664,127.00077,37.5796,1129061000,1111064000,0.0005
1,3,3,1,3,127.142136,37.479412,127.12395,37.529015,1171064700,1174064000,0.0005
1,0,2,1,3,126.975655,37.47899,126.92238,37.49412,1159062000,1159068000,0.0005
0,2,4,3,4,127.01997,37.552032,127.078064,37.599537,1120061500,1126061000,0.0005
1,2,4,4,2,127.03218,37.52906,127.04727,37.548042,1168054500,1120066000,0.0005
1,3,3,3,5,127.08878,37.578266,127.03564,37.51618,1126057000,1168053100,0.0005
0,0,4,4,1,126.98734,37.581936,126.9718,37.58164,1111060000,1111051500,0.0005
0,1,4,2,2,126.87894,37.536404,126.906555,37.521545,1147055000,1156053500,0.0005
0,1,6,4,2,127.10719,37.49757,127.1101,37.526978,1171063100,1171052000,0.0005
1,0,2,4,1,127.13003,37.496304,127.12213,37.496838,1171063200,1171062000,0.0005
0,0,3,3,1,127.00377,37.56032,127.00417,37.558838,1114058000,1114058000,0.0005
0,1,3,1,4,126.856476,37.492092,126.925804,37.524593,1153075000,1156054000,0.0005
0,2,4,4,2,127.11746,37.503742,127.12065,37.48295,1171059000,1171064200,0.0005
1,2,2,4,6,126.905785,37.494152,126.983185,37.565777,1156070000,1114055000,0.0005
0,0,2,1,3,126.937035,37.561035,126.91089,37.51408,1141058500,1156051500,0.0005
1,1,5,4,4,126.92166,37.59237,126.97208,37.54746,1138059000,1117053000,0.0005
1,3,3,5,4,126.91712,37.589363,126.906555,37.521545,1138060000,1156053500,0.0005
0,2,3,3,7,126.96506,37.556892,127.054405,37.67537,1114068000,1135063000,0.0005
1,2,3,4,1,127.100975,37.5999,127.09992,37.594204,1126065500,1126066000,0.0005
0,4,3,3,1,127.01921,37.645035,127.02116,37.65136,1130562500,1132066000,0.0005
0,2,4,2,7,127.034035,37.61573,126.8464,37.5603,1130554500,1150053500,0.0005
1,0,2,1,1,127.0103,37.484177,127.01026,37.487865,1165053000,1165053000,0.0005
0,1,2,1,5,126.936806,37.47438,127.0346,37.499786,1162066500,1168064000,0.0005
0,3,4,5,7,127.08216,37.61453,126.96763,37.530537,1126062000,1117062500,0.0005
1,2,5,4,4,127.064514,37.499584,127.134575,37.50432,1168061000,1171057000,0.0005
0,2,4,4,4,127.08537,37.49257,127.01026,37.487865,1168073000,1165053000,0.0005
0,0,5,4,4,126.961075,37.541775,126.92238,37.49412,1117058000,1159068000,0.0005
0,4,4,1,7,127.13308,37.50557,126.983185,37.565777,1171057000,1114055000,0.0005
1,0,3,1,1,126.85358,37.506054,126.8692,37.51106,1153073000,1147068000,0.0005
1,1,4,3,2,127.036514,37.607403,127.00158,37.59291,1129071500,1129052500,0.0005
0,0,2,1,1,126.94349,37.584732,126.943794,37.58709,1141062000,1141062000,0.0005
0,1,5,2,1,126.82794,37.55346,126.8291,37.555573,1150061100,1150061100,0.0005
1,3,4,4,1,126.82794,37.55346,126.8291,37.555573,1150061100,1150061100,0.0005
1,1,3,1,5,127.10063,37.470707,127.0592,37.545345,1168070000,1120069000,0.0005
0,2,4,3,4,126.89404,37.53604,126.83402,37.564774,1156062000,1150060300,0.0005
1,3,5,4,1,126.89468,37.48678,126.8956,37.484562,1153054000,1153054000,0.0005
0,2,3,4,4,126.89404,37.53604,126.83402,37.564774,1156062000,1150060300,0.0005
1,1,3,2,4,126.97745,37.472748,126.925804,37.524593,1162063000,1156054000,0.0005
0,2,4,2,7,127.066696,37.621105,127.04225,37.47005,1135058000,1165065200,0.0005
0,2,4,2,7,127.07246,37.625233,126.925804,37.524593,1135059500,1156054000,0.0005
0,3,3,3,7,126.862595,37.510986,127.011055,37.5959,1147068000,1129059000,0.0005
1,0,3,1,3,127.126595,37.48896,127.08064,37.509567,1171064100,1171065000,0.0005
0,4,4,3,6,126.93322,37.48994,127.060036,37.51189,1162052500,1168058000,0.0005
1,3,2,2,2,127.05093,37.579296,127.01377,37.58782,1123056000,1129055500,0.0005
0,3,4,4,3,127.01584,37.617207,126.986824,37.57996,1130557500,1111060000,0.0005
1,3,4,4,2,127.01584,37.617207,127.01377,37.58782,1130557500,1129055500,0.0005
1,1,3,3,7,127.060936,37.667366,127.10903,37.507053,1135071000,1171058000,0.0005
1,2,2,2,3,126.98734,37.581936,126.94108,37.562218,1111060000,1141058500,0.0005
1,1,4,3,2,127.08025,37.583115,127.10444,37.60375,1126055000,1126065500,0.0005
1,0,4,3,4,127.02787,37.509563,127.1101,37.526978,1168052100,1171052000,0.0005
0,4,3,3,1,127.147125,37.490997,127.14822,37.49869,1171053200,1171055000,0.0005
0,2,6,1,7,126.90523,37.50572,127.102036,37.515274,1156065000,1171071000,0.0005
1,3,6,4,1,127.02819,37.49071,127.0346,37.499786,1165052000,1168064000,0.0005
0,3,3,3,7,126.89673,37.524662,127.0346,37.499786,1156055000,1168064000,0.0005
1,4,2,2,7,127.031265,37.64759,127.0664,37.53727,1132068000,1121584700,0.0005
0,2,4,4,2,126.85345,37.486706,126.88311,37.47783,1153076000,1154551000,0.0005
0,0,2,3,1,126.95764,37.538063,126.95428,37.53044,1117059000,1117064000,0.0005
0,2,3,1,3,126.90523,37.50572,126.84656,37.52442,1156065000,1147057000,0.0005
0,2,4,2,7,127.06574,37.64294,126.925804,37.524593,1135062500,1156054000,0.0005
1,1,4,1,1,126.96731,37.548874,126.96704,37.54758,1117055500,1117055500,0.0005
1,1,2,1,7,127.06574,37.64294,127.12213,37.496838,1135062500,1171062000,0.0005
1,4,2,3,4,126.9547,37.559666,126.88982,37.57964,1141055500,1144074000,0.0005
0,2,4,1,4,126.99908,37.477882,127.060036,37.51189,1165062000,1168058000,0.0005
0,1,4,2,2,126.86759,37.536125,126.84656,37.52442,1147054000,1147057000,0.0005
1,3,4,3,2,126.92371,37.496037,126.948586,37.478558,1159068000,1162059500,0.0005
1,3,5,4,1,126.93289,37.479694,126.94224,37.48486,1162064500,1162060500,0.0005
0,3,4,2,4,127.06139,37.57029,126.97455,37.56353,1123061000,1114052000,0.0005
0,1,3,2,7,127.07246,37.625233,126.96682,37.53738,1135059500,1117056000,0.0005
1,2,2,3,3,126.88567,37.580196,126.83402,37.564774,1144074000,1150060300,0.0005
0,1,2,1,2,127.01997,37.552032,127.00077,37.5796,1120061500,1111064000,0.0005
1,2,3,1,1,127.117256,37.537052,127.12122,37.537292,1171051000,1171051000,0.0005
1,1,3,3,1,127.042435,37.664932,127.02578,37.66149,1132069000,1132071000,0.0005
1,0,3,2,5,126.97745,37.472748,127.00417,37.558838,1162063000,1114058000,0.0005
1,3,3,3,5,126.89673,37.524662,127.0044,37.501976,1156055000,1165058100,0.0005
1,4,4,3,7,126.8314,37.519863,126.994446,37.565884,1147061100,1114060500,0.0005
0,0,3,3,2,126.9271,37.479458,126.8956,37.484562,1162065500,1153054000,0.0005
1,0,2,1,7,127.06574,37.64294,127.060036,37.51189,1135062500,1168058000,0.0005
1,1,3,2,4,126.95988,37.48943,127.04451,37.50055,1162054500,1168065000,0.0005
0,0,3,1,5,126.96506,37.556892,126.873886,37.527237,1114068000,1147051000,0.0005
0,1,3,3,3,126.952415,37.498062,127.01887,37.505806,1159053000,1165056000,0.0005
1,3,3,1,1,126.88937,37.51698,126.89981,37.507175,1156060500,1156058500,0.0005
0,2,4,3,6,127.02442,37.64114,127.084755,37.557594,1130563500,1121575000,0.0005
0,2,4,2,5,127.064514,37.499584,127.003784,37.572556,1168061000,1111063000,0.0005
0,1,3,1,6,127.12778,37.534306,127.01026,37.487865,1174065000,1165053000,0.0005
1,0,4,4,7,127.03106,37.657215,126.98832,37.488277,1132068100,1165062100,0.0005
0,2,4,4,7,127.04778,37.679993,126.900505,37.531773,1132052200,1156056000,0.0005
0,1,5,2,2,126.920815,37.561783,126.88982,37.57964,1144071000,1144074000,0.0005
1,2,4,4,2,127.0698,37.663853,127.051956,37.651188,1135067000,1132051400,0.0005
0,1,4,3,2,127.08305,37.529644,127.047646,37.52253,1121583000,1168056500,0.0005
1,4,3,2,7,126.90523,37.50572,127.102036,37.515274,1156065000,1171071000,0.0005
1,0,4,4,1,127.04778,37.679993,127.048004,37.68332,1132052200,1132052200,0.0005
0,2,4,2,7,127.0745,37.64981,126.96763,37.530537,1135062100,1117062500,0.0005
1,4,4,3,2,127.08338,37.57432,127.044334,37.558365,1126054000,1120055000,0.0005
0,1,4,2,1,127.03615,37.557762,127.04727,37.548042,1120056000,1120066000,0.0005
1,2,4,1,4,127.02787,37.509563,126.97455,37.56353,1168052100,1114052000,0.0005
0,0,3,2,4,126.86243,37.501842,126.89868,37.455036,1153072000,1154567000,0.0005
0,0,4,1,4,126.8937,37.586803,126.88929,37.52562,1138065000,1156061000,0.0005
0,2,5,2,4,127.05634,37.53759,126.987755,37.5472,1120067000,1117052000,0.0005
1,4,3,2,1,127.00559,37.591564,127.01377,37.58782,1129052500,1129055500,0.0005
0,0,3,1,7,126.88937,37.51698,127.05529,37.540375,1156060500,1120067000,0.0005
0,3,3,3,6,127.0103,37.484177,126.89507,37.536278,1165053000,1156062000,0.0005
1,0,3,1,3,127.10063,37.470707,127.102036,37.515274,1168070000,1171071000,0.0005
